customer_id,plan,monthly_price,status
C07456,Enterprise,20,Active
C07457,Basic,120,Churned
C07458,Enterprise,50,Active
C07459,Pro,50,Active
C07460,Pro,50,Active
C07461,Enterprise,50,Active
C07462,Enterprise,120,Active
C07463,Enterprise,120,Active
C07464,Pro,120,Churned
C07465,Pro,120,Active
C07466,Basic,120,Active
C07467,Basic,120,Churned
C07468,Pro,50,Active
C07469,Pro,50,Active
C07470,Basic,50,Churned
C07471,Basic,120,Active
C07472,Pro,50,Churned
C07473,Enterprise,120,Churned
C07474,Pro,50,Active
C07475,Enterprise,120,Active
C07476,Pro,120,Active
C07477,Basic,120,Active
C07478,Basic,20,Active
C07479,Basic,20,Churned
C07480,Pro,120,Active
C07481,Pro,50,Active
C07482,Pro,120,Active
C07483,Enterprise,120,Active
C07484,Pro,20,Churned
C07485,Enterprise,120,Churned
C07486,Enterprise,20,Active
C07487,Enterprise,50,Active
C07488,Basic,50,Active
C07489,Enterprise,50,Churned
C07490,Enterprise,120,Churned
C07491,Basic,20,Active
C07492,Enterprise,120,Active
C07493,Pro,50,Active
C07494,Pro,120,Active
C07495,Basic,20,Active
C07496,Basic,20,Active
C07497,Enterprise,50,Active
C07498,Enterprise,50,Active
C07499,Enterprise,50,Active
C07500,Basic,120,Active
C07501,Enterprise,20,Active
C07502,Pro,120,Active
C07503,Pro,50,Active
C07504,Enterprise,20,Active
C07505,Basic,50,Active
C07506,Pro,20,Active
C07507,Basic,20,Churned
C07508,Pro,50,Churned
C07509,Enterprise,20,Churned
C07510,Enterprise,20,Active
C07511,Basic,50,Churned
C07512,Enterprise,20,Active
C07513,Basic,50,Active
C07514,Basic,120,Churned
C07515,Pro,120,Active
C07516,Pro,50,Active
C07517,Enterprise,20,Active
C07518,Basic,120,Active
C07519,Pro,50,Active
C07520,Enterprise,50,Active
C07521,Enterprise,20,Active
C07522,Pro,20,Active
C07523,Enterprise,20,Active
C07524,Pro,50,Active
C07525,Basic,120,Churned
C07526,Enterprise,50,Active
C07527,Basic,20,Active
C07528,Pro,20,Active
C07529,Basic,50,Active
C07530,Pro,20,Active
C07531,Enterprise,20,Active
C07532,Enterprise,50,Active
C07533,Enterprise,120,Active
C07534,Basic,20,Churned
C07535,Basic,120,Active
C07536,Basic,120,Active
C07537,Pro,120,Active
C07538,Enterprise,120,Churned
C07539,Basic,20,Active
C07540,Pro,20,Active
C07541,Basic,50,Active
C07542,Pro,20,Churned
C07543,Enterprise,50,Active
C07544,Basic,120,Active
C07545,Enterprise,50,Churned
C07546,Basic,50,Churned
C07547,Pro,20,Active
C07548,Enterprise,50,Active
C07549,Basic,120,Churned
C07550,Basic,20,Active
C07551,Enterprise,20,Churned
C07552,Pro,20,Active
C07553,Enterprise,120,Churned
C07554,Basic,50,Active
C07555,Enterprise,20,Active
C07556,Enterprise,50,Active
C07557,Pro,120,Active
C07558,Pro,120,Active
C07559,Enterprise,120,Churned
C07560,Pro,20,Churned
C07561,Pro,20,Active
C07562,Basic,50,Active
C07563,Pro,50,Churned
C07564,Enterprise,20,Churned
C07565,Enterprise,120,Active
C07566,Basic,120,Active
C07567,Basic,20,Active
C07568,Basic,50,Active
C07569,Enterprise,120,Active
C07570,Enterprise,20,Active
C07571,Pro,50,Active
C07572,Basic,50,Active
C07573,Pro,120,Churned
C07574,Pro,120,Churned
C07575,Enterprise,120,Churned
C07576,Pro,120,Active
C07577,Basic,50,Active
C07578,Basic,20,Active
C07579,Enterprise,50,Active
C07580,Enterprise,120,Churned
C07581,Enterprise,20,Active
C07582,Basic,50,Active
C07583,Enterprise,20,Active
C07584,Basic,50,Active
C07585,Pro,20,Active
C07586,Enterprise,50,Active
C07587,Enterprise,50,Active
C07588,Enterprise,120,Active
C07589,Basic,50,Churned
C07590,Pro,120,Active
C07591,Enterprise,50,Churned
C07592,Pro,20,Churned
C07593,Enterprise,20,Active
C07594,Basic,120,Active
C07595,Pro,50,Active
C07596,Pro,120,Active
C07597,Enterprise,20,Churned
C07598,Pro,50,Active
C07599,Basic,120,Active
C07600,Pro,20,Active
C07601,Pro,20,Active
C07602,Pro,50,Active
C07603,Pro,50,Churned
C07604,Enterprise,50,Active
C07605,Enterprise,120,Active
C07606,Pro,120,Active
C07607,Pro,50,Active
C07608,Basic,50,Active
C07609,Enterprise,50,Churned
C07610,Enterprise,20,Active
C07611,Enterprise,50,Active
C07612,Pro,120,Active
C07613,Enterprise,20,Active
C07614,Basic,50,Active
C07615,Basic,120,Active
C07616,Basic,20,Active
C07617,Basic,20,Churned
C07618,Basic,120,Active
C07619,Enterprise,120,Active
C07620,Pro,20,Active
C07621,Pro,120,Active
C07622,Pro,20,Churned
C07623,Pro,20,Active
C07624,Enterprise,20,Active
C07625,Enterprise,20,Churned
C07626,Enterprise,50,Active
C07627,Basic,120,Active
C07628,Pro,50,Active
C07629,Enterprise,50,Churned
C07630,Enterprise,50,Churned
C07631,Enterprise,50,Active
C07632,Pro,20,Active
C07633,Pro,20,Active
C07634,Basic,20,Active
C07635,Basic,20,Active
C07636,Basic,50,Active
C07637,Pro,20,Active
C07638,Basic,50,Churned
C07639,Basic,20,Active
C07640,Enterprise,120,Active
C07641,Pro,120,Active
C07642,Basic,120,Active
C07643,Basic,120,Active
C07644,Pro,20,Churned
C07645,Basic,120,Active
C07646,Pro,120,Active
C07647,Pro,50,Active
C07648,Pro,120,Active
C07649,Basic,20,Active
C07650,Basic,50,Churned
C07651,Basic,20,Active
C07652,Pro,50,Active
C07653,Basic,20,Active
C07654,Enterprise,120,Churned
C07655,Pro,50,Active
C07656,Basic,120,Active
C07657,Pro,20,Active
C07658,Basic,20,Active
C07659,Pro,50,Active
C07660,Enterprise,20,Active
C07661,Pro,20,Active
C07662,Pro,50,Active
C07663,Pro,120,Active
C07664,Basic,50,Active
C07665,Pro,20,Churned
C07666,Basic,20,Churned
C07667,Pro,50,Active
C07668,Basic,50,Active
C07669,Basic,120,Active
C07670,Basic,20,Active
C07671,Basic,20,Active
C07672,Pro,120,Active
C07673,Pro,50,Churned
C07674,Basic,50,Active
C07675,Basic,120,Active
C07676,Basic,50,Active
C07677,Enterprise,120,Active
C07678,Enterprise,50,Active
C07679,Pro,50,Active
C07680,Enterprise,50,Active
C07681,Enterprise,120,Churned
C07682,Basic,120,Active
C07683,Basic,120,Active
C07684,Enterprise,20,Active
C07685,Enterprise,20,Active
C07686,Enterprise,120,Churned
C07687,Basic,20,Active
C07688,Pro,20,Active
C07689,Enterprise,50,Active
C07690,Pro,50,Active
C07691,Pro,50,Churned
C07692,Enterprise,20,Active
C07693,Pro,20,Active
C07694,Basic,120,Churned
C07695,Enterprise,20,Active
C07696,Enterprise,20,Active
C07697,Enterprise,120,Active
C07698,Enterprise,120,Churned
C07699,Basic,120,Active
C07700,Basic,50,Active
C07701,Pro,120,Active
C07702,Enterprise,50,Churned
C07703,Enterprise,20,Churned
C07704,Pro,20,Active
C07705,Basic,50,Churned
C07706,Enterprise,50,Active
C07707,Pro,50,Active
C07708,Basic,20,Active
C07709,Pro,20,Active
C07710,Pro,120,Active
C07711,Basic,120,Churned
C07712,Enterprise,20,Active
C07713,Basic,120,Churned
C07714,Enterprise,120,Active
C07715,Basic,50,Churned
C07716,Enterprise,20,Active
C07717,Enterprise,50,Active
C07718,Pro,20,Active
C07719,Pro,20,Active
C07720,Enterprise,50,Churned
C07721,Basic,20,Active
C07722,Enterprise,50,Active
C07723,Basic,50,Active
C07724,Enterprise,20,Churned
C07725,Basic,20,Active
C07726,Pro,50,Active
C07727,Basic,120,Churned
C07728,Pro,120,Churned
C07729,Basic,20,Churned
C07730,Pro,20,Active
C07731,Basic,120,Active
C07732,Enterprise,20,Active
C07733,Basic,20,Churned
C07734,Pro,120,Churned
C07735,Pro,20,Active
C07736,Basic,120,Active
C07737,Enterprise,120,Active
C07738,Basic,120,Churned
C07739,Basic,20,Active
C07740,Pro,50,Active
C07741,Enterprise,50,Active
C07742,Enterprise,50,Churned
C07743,Enterprise,20,Active
C07744,Enterprise,20,Churned
C07745,Basic,20,Active
C07746,Enterprise,20,Active
C07747,Enterprise,50,Active
C07748,Enterprise,120,Churned
C07749,Pro,20,Active
C07750,Pro,20,Active
C07751,Pro,20,Active
C07752,Enterprise,120,Active
C07753,Basic,50,Active
C07754,Basic,20,Active
C07755,Pro,50,Active
C07756,Pro,20,Active
C07757,Enterprise,50,Active
C07758,Pro,20,Churned
C07759,Pro,50,Active
C07760,Pro,20,Active
C07761,Pro,20,Active
C07762,Basic,50,Active
C07763,Enterprise,50,Active
C07764,Basic,120,Active
C07765,Pro,120,Churned
C07766,Enterprise,120,Active
C07767,Enterprise,120,Active
C07768,Basic,50,Active
C07769,Basic,120,Active
C07770,Pro,20,Active
C07771,Basic,50,Active
C07772,Pro,20,Churned
C07773,Pro,120,Active
C07774,Pro,120,Active
C07775,Enterprise,120,Churned
C07776,Enterprise,50,Active
C07777,Basic,20,Active
C07778,Basic,20,Active
C07779,Enterprise,50,Churned
C07780,Basic,120,Active
C07781,Pro,120,Churned
C07782,Pro,50,Active
C07783,Enterprise,20,Active
C07784,Basic,20,Active
C07785,Basic,20,Active
C07786,Enterprise,20,Active
C07787,Pro,120,Active
C07788,Pro,120,Active
C07789,Basic,50,Active
C07790,Enterprise,50,Active
C07791,Enterprise,50,Churned
C07792,Pro,120,Active
C07793,Pro,120,Churned
C07794,Basic,120,Active
C07795,Enterprise,50,Churned
C07796,Basic,120,Active
C07797,Basic,20,Active
C07798,Enterprise,120,Active
C07799,Enterprise,20,Active
C07800,Pro,20,Active
C07801,Enterprise,20,Active
C07802,Basic,120,Active
C07803,Basic,50,Active
C07804,Enterprise,20,Active
C07805,Basic,20,Active
C07806,Enterprise,120,Churned
C07807,Pro,120,Active
C07808,Pro,20,Churned
C07809,Enterprise,50,Churned
C07810,Basic,120,Active
C07811,Enterprise,20,Active
C07812,Enterprise,50,Churned
C07813,Pro,120,Active
C07814,Enterprise,50,Churned
C07815,Pro,20,Active
C07816,Pro,50,Active
C07817,Enterprise,20,Active
C07818,Enterprise,120,Active
C07819,Enterprise,20,Active
C07820,Enterprise,20,Active
C07821,Pro,120,Active
C07822,Enterprise,20,Active
C07823,Pro,50,Active
C07824,Pro,120,Active
C07825,Basic,50,Churned
C07826,Pro,120,Churned
C07827,Basic,20,Churned
C07828,Enterprise,50,Active
C07829,Basic,120,Active
C07830,Enterprise,50,Churned
C07831,Pro,120,Active
C07832,Basic,120,Active
C07833,Enterprise,50,Active
C07834,Enterprise,50,Churned
C07835,Basic,50,Active
C07836,Basic,50,Active
C07837,Enterprise,120,Churned
C07838,Enterprise,50,Active
C07839,Pro,50,Churned
C07840,Enterprise,50,Active
C07841,Basic,50,Active
C07842,Enterprise,50,Active
C07843,Enterprise,50,Active
C07844,Basic,20,Active
C07845,Pro,20,Active
C07846,Enterprise,120,Active
C07847,Basic,50,Active
C07848,Basic,50,Active
C07849,Basic,120,Churned
C07850,Basic,50,Active
C07851,Pro,50,Active
C07852,Basic,50,Active
C07853,Enterprise,20,Churned
C07854,Pro,50,Active
C07855,Basic,20,Active
C07856,Enterprise,50,Churned
C07857,Pro,50,Churned
C07858,Enterprise,120,Active
C07859,Pro,120,Active
C07860,Basic,50,Active
C07861,Enterprise,50,Active
C07862,Basic,50,Active
C07863,Pro,20,Churned
C07864,Basic,50,Churned
C07865,Basic,120,Active
C07866,Enterprise,20,Active
C07867,Basic,50,Active
C07868,Basic,20,Active
C07869,Basic,20,Active
C07870,Pro,20,Active
C07871,Enterprise,20,Churned
C07872,Enterprise,50,Churned
C07873,Basic,120,Active
C07874,Enterprise,20,Churned
C07875,Pro,120,Active
C07876,Pro,20,Churned
C07877,Basic,120,Active
C07878,Basic,20,Active
C07879,Pro,20,Active
C07880,Pro,50,Active
C07881,Pro,50,Churned
C07882,Basic,20,Active
C07883,Pro,120,Active
C07884,Basic,50,Active
C07885,Pro,50,Churned
C07886,Pro,50,Active
C07887,Enterprise,50,Active
C07888,Pro,20,Active
C07889,Basic,120,Active
C07890,Pro,50,Active
C07891,Enterprise,50,Active
C07892,Pro,120,Churned
C07893,Pro,50,Active
C07894,Pro,120,Active
C07895,Basic,20,Churned
C07896,Pro,50,Churned
C07897,Pro,120,Active
C07898,Pro,50,Churned
C07899,Enterprise,20,Active
C07900,Basic,120,Active
C07901,Basic,120,Active
C07902,Enterprise,120,Active
C07903,Basic,50,Churned
C07904,Enterprise,120,Active
C07905,Pro,120,Active
C07906,Basic,120,Active
C07907,Pro,20,Active
C07908,Pro,120,Active
C07909,Basic,120,Churned
C07910,Pro,120,Active
C07911,Pro,20,Churned
C07912,Enterprise,120,Active
C07913,Basic,50,Active
C07914,Pro,120,Churned
C07915,Enterprise,50,Active
C07916,Basic,20,Churned
C07917,Pro,20,Active
C07918,Pro,120,Churned
C07919,Pro,120,Active
C07920,Pro,20,Churned
C07921,Pro,20,Active
C07922,Basic,20,Active
C07923,Basic,50,Churned
C07924,Enterprise,50,Churned
C07925,Enterprise,120,Active
C07926,Enterprise,50,Active
C07927,Basic,20,Active
C07928,Basic,120,Active
C07929,Basic,50,Churned
C07930,Pro,120,Active
C07931,Basic,50,Active
C07932,Basic,120,Active
C07933,Pro,20,Active
C07934,Enterprise,20,Active
C07935,Enterprise,20,Active
C07936,Enterprise,50,Active
C07937,Pro,120,Active
C07938,Pro,120,Active
C07939,Pro,120,Active
C07940,Basic,50,Active
C07941,Enterprise,20,Churned
C07942,Pro,20,Active
C07943,Pro,120,Active
C07944,Enterprise,120,Active
C07945,Enterprise,50,Active
C07946,Basic,120,Active
C07947,Enterprise,120,Churned
C07948,Pro,50,Active
C07949,Basic,120,Active
C07950,Enterprise,20,Active
C07951,Basic,50,Active
C07952,Pro,20,Churned
C07953,Pro,120,Active
C07954,Pro,120,Active
C07955,Pro,50,Active
C07956,Basic,50,Churned
C07957,Basic,50,Active
C07958,Pro,50,Active
C07959,Basic,120,Active
C07960,Pro,120,Active
C07961,Pro,20,Active
C07962,Enterprise,20,Active
C07963,Basic,50,Active
C07964,Enterprise,120,Active
C07965,Pro,50,Churned
C07966,Enterprise,50,Churned
C07967,Pro,50,Active
C07968,Pro,50,Churned
C07969,Pro,50,Active
C07970,Basic,120,Active
C07971,Pro,20,Active
C07972,Pro,50,Churned
C07973,Basic,120,Active
C07974,Basic,50,Active
C07975,Pro,120,Churned
C07976,Basic,20,Churned
C07977,Pro,20,Active
C07978,Enterprise,120,Active
C07979,Basic,50,Active
C07980,Enterprise,20,Active
C07981,Pro,50,Active
C07982,Basic,50,Active
C07983,Basic,120,Active
C07984,Pro,50,Active
C07985,Basic,120,Active
C07986,Basic,120,Active
C07987,Basic,120,Active
C07988,Enterprise,20,Active
C07989,Pro,50,Churned
C07990,Pro,120,Active
C07991,Pro,120,Churned
C07992,Basic,50,Active
C07993,Basic,20,Active
C07994,Basic,120,Active
C07995,Pro,120,Churned
C07996,Enterprise,120,Active
C07997,Pro,120,Churned
C07998,Pro,50,Active
C07999,Enterprise,120,Churned
C08000,Basic,20,Churned
C08001,Basic,50,Churned
C08002,Pro,20,Active
C08003,Enterprise,50,Active
C08004,Pro,50,Active
C08005,Pro,50,Active
C08006,Enterprise,20,Active
C08007,Enterprise,20,Active
C08008,Basic,120,Active
C08009,Pro,20,Active
C08010,Enterprise,120,Active
C08011,Enterprise,50,Active
C08012,Enterprise,120,Churned
C08013,Enterprise,20,Active
C08014,Pro,50,Churned
C08015,Pro,50,Churned
C08016,Pro,120,Active
C08017,Enterprise,120,Active
C08018,Basic,20,Active
C08019,Enterprise,50,Churned
C08020,Pro,120,Active
C08021,Pro,50,Active
C08022,Pro,20,Active
C08023,Basic,50,Active
C08024,Basic,120,Active
C08025,Pro,20,Active
C08026,Enterprise,20,Active
C08027,Pro,50,Active
C08028,Pro,120,Churned
C08029,Basic,50,Active
C08030,Basic,50,Churned
C08031,Basic,50,Active
C08032,Basic,120,Active
C08033,Pro,50,Active
C08034,Enterprise,50,Churned
C08035,Pro,20,Active
C08036,Pro,20,Churned
C08037,Enterprise,20,Churned
C08038,Pro,120,Active
C08039,Enterprise,50,Active
C08040,Basic,50,Active
C08041,Basic,20,Active
C08042,Basic,50,Active
C08043,Enterprise,120,Active
C08044,Pro,50,Churned
C08045,Basic,20,Active
C08046,Basic,120,Active
C08047,Pro,50,Active
C08048,Basic,50,Churned
C08049,Basic,50,Active
C08050,Enterprise,120,Active
C08051,Pro,50,Active
C08052,Enterprise,20,Churned
C08053,Basic,20,Active
C08054,Basic,20,Active
C08055,Pro,20,Churned
C08056,Basic,120,Active
C08057,Enterprise,20,Active
C08058,Enterprise,20,Active
C08059,Pro,20,Active
C08060,Pro,120,Active
C08061,Basic,120,Churned
C08062,Pro,50,Active
C08063,Pro,20,Active
C08064,Basic,50,Churned
C08065,Basic,120,Churned
C08066,Enterprise,50,Active
C08067,Enterprise,120,Active
C08068,Pro,50,Active
C08069,Basic,20,Active
C08070,Pro,120,Active
C08071,Enterprise,120,Churned
C08072,Pro,120,Active
C08073,Enterprise,20,Active
C08074,Enterprise,20,Active
C08075,Pro,120,Active
C08076,Enterprise,120,Active
C08077,Enterprise,20,Churned
C08078,Basic,20,Active
C08079,Pro,20,Active
C08080,Pro,20,Churned
C08081,Pro,20,Active
C08082,Enterprise,20,Active
C08083,Enterprise,50,Churned
C08084,Enterprise,20,Active
C08085,Pro,20,Active
C08086,Basic,120,Churned
C08087,Pro,120,Active
C08088,Pro,50,Churned
C08089,Pro,20,Active
C08090,Basic,120,Active
C08091,Pro,120,Churned
C08092,Basic,50,Active
C08093,Basic,20,Churned
C08094,Pro,120,Active
C08095,Pro,20,Churned
C08096,Pro,50,Churned
C08097,Enterprise,50,Active
C08098,Basic,20,Active
C08099,Pro,50,Active
C08100,Basic,120,Churned
C08101,Enterprise,50,Active
C08102,Enterprise,50,Churned
C08103,Pro,20,Active
C08104,Basic,120,Active
C08105,Enterprise,20,Active
C08106,Enterprise,20,Active
C08107,Basic,20,Active
C08108,Enterprise,50,Active
C08109,Basic,50,Active
C08110,Pro,20,Active
C08111,Basic,50,Churned
C08112,Pro,50,Active
C08113,Basic,20,Active
C08114,Enterprise,120,Churned
C08115,Pro,120,Active
C08116,Basic,50,Active
C08117,Pro,120,Churned
C08118,Basic,120,Active
C08119,Basic,50,Active
C08120,Pro,120,Active
C08121,Pro,50,Active
C08122,Pro,20,Active
C08123,Enterprise,120,Active
C08124,Basic,20,Active
C08125,Basic,20,Active
C08126,Pro,50,Active
C08127,Basic,120,Active
C08128,Basic,120,Active
C08129,Basic,120,Active
C08130,Pro,120,Churned
C08131,Basic,50,Active
C08132,Basic,20,Churned
C08133,Enterprise,120,Active
C08134,Enterprise,120,Churned
C08135,Pro,50,Churned
C08136,Basic,120,Active
C08137,Basic,120,Active
C08138,Enterprise,20,Active
C08139,Pro,120,Active
C08140,Pro,120,Active
C08141,Basic,20,Active
C08142,Enterprise,120,Churned
C08143,Enterprise,20,Active
C08144,Enterprise,50,Active
C08145,Basic,20,Churned
C08146,Basic,20,Active
C08147,Basic,120,Churned
C08148,Enterprise,120,Active
C08149,Pro,120,Active
C08150,Basic,120,Active
C08151,Basic,20,Active
C08152,Pro,50,Active
C08153,Pro,120,Active
C08154,Enterprise,20,Active
C08155,Basic,50,Active
C08156,Enterprise,50,Active
C08157,Basic,50,Active
C08158,Enterprise,20,Active
C08159,Enterprise,120,Churned
C08160,Pro,20,Active
C08161,Basic,120,Churned
C08162,Pro,50,Active
C08163,Pro,50,Active
C08164,Pro,20,Active
C08165,Basic,50,Active
C08166,Enterprise,20,Active
C08167,Enterprise,120,Active
C08168,Basic,50,Active
C08169,Basic,120,Active
C08170,Enterprise,50,Active
C08171,Enterprise,120,Churned
C08172,Pro,50,Active
C08173,Enterprise,120,Active
C08174,Pro,50,Active
C08175,Enterprise,20,Active
C08176,Enterprise,120,Active
C08177,Enterprise,120,Churned
C08178,Pro,20,Active
C08179,Pro,20,Active
C08180,Enterprise,20,Active
C08181,Pro,50,Active
C08182,Pro,20,Active
C08183,Pro,50,Active
C08184,Pro,50,Active
C08185,Basic,20,Active
C08186,Pro,20,Active
C08187,Enterprise,50,Active
C08188,Pro,120,Active
C08189,Enterprise,120,Active
C08190,Pro,20,Active
C08191,Enterprise,120,Churned
C08192,Basic,50,Active
C08193,Enterprise,120,Active
C08194,Pro,50,Active
C08195,Pro,20,Active
C08196,Enterprise,20,Active
C08197,Basic,120,Active
C08198,Pro,20,Active
C08199,Pro,20,Active
C08200,Enterprise,50,Active
C08201,Enterprise,50,Churned
C08202,Basic,50,Active
C08203,Enterprise,50,Churned
C08204,Pro,20,Active
C08205,Enterprise,50,Churned
C08206,Basic,50,Churned
C08207,Basic,50,Active
C08208,Pro,120,Churned
C08209,Enterprise,50,Active
C08210,Pro,20,Active
C08211,Basic,20,Churned
C08212,Basic,50,Active
C08213,Enterprise,120,Active
C08214,Enterprise,120,Churned
C08215,Pro,120,Active
C08216,Basic,120,Active
C08217,Pro,50,Active
C08218,Pro,50,Active
C08219,Pro,20,Active
C08220,Basic,20,Active
C08221,Enterprise,120,Active
C08222,Basic,120,Churned
C08223,Pro,20,Active
C08224,Basic,20,Active
C08225,Pro,120,Active
C08226,Pro,20,Churned
C08227,Enterprise,120,Active
C08228,Pro,50,Active
C08229,Basic,120,Active
C08230,Enterprise,50,Active
C08231,Enterprise,50,Active
C08232,Enterprise,50,Churned
C08233,Enterprise,20,Active
C08234,Enterprise,20,Active
C08235,Basic,120,Active
C08236,Pro,50,Active
C08237,Pro,120,Active
C08238,Pro,50,Active
C08239,Pro,50,Churned
C08240,Enterprise,120,Active
C08241,Pro,120,Churned
C08242,Pro,120,Churned
C08243,Enterprise,120,Active
C08244,Enterprise,20,Active
C08245,Enterprise,50,Active
C08246,Pro,50,Active
C08247,Enterprise,20,Active
C08248,Enterprise,50,Active
C08249,Basic,20,Active
C08250,Basic,50,Churned
C08251,Pro,20,Active
C08252,Enterprise,20,Active
C08253,Pro,50,Churned
C08254,Basic,50,Churned
C08255,Basic,50,Active
C08256,Enterprise,120,Churned
C08257,Pro,50,Churned
C08258,Basic,50,Churned
C08259,Enterprise,50,Active
C08260,Pro,120,Active
C08261,Enterprise,50,Active
C08262,Enterprise,20,Churned
C08263,Basic,20,Churned
C08264,Pro,120,Churned
C08265,Basic,120,Active
C08266,Pro,120,Active
C08267,Pro,120,Active
C08268,Enterprise,120,Active
C08269,Enterprise,50,Churned
C08270,Pro,20,Active
C08271,Enterprise,20,Active
C08272,Basic,50,Churned
C08273,Pro,120,Active
C08274,Basic,50,Churned
C08275,Enterprise,120,Active
C08276,Pro,20,Active
C08277,Enterprise,20,Churned
C08278,Basic,120,Active
C08279,Pro,50,Active
C08280,Enterprise,120,Active
C08281,Basic,120,Active
C08282,Basic,20,Active
C08283,Enterprise,120,Active
C08284,Pro,50,Active
C08285,Enterprise,120,Active
C08286,Pro,20,Active
C08287,Basic,50,Churned
C08288,Basic,50,Active
C08289,Basic,20,Active
C08290,Enterprise,20,Active
C08291,Enterprise,120,Active
C08292,Enterprise,20,Churned
C08293,Basic,20,Active
C08294,Pro,20,Churned
C08295,Enterprise,20,Active
C08296,Enterprise,50,Active
C08297,Enterprise,50,Active
C08298,Basic,50,Active
C08299,Pro,20,Active
C08300,Pro,120,Active
C08301,Pro,120,Churned
C08302,Enterprise,120,Active
C08303,Enterprise,120,Active
C08304,Pro,50,Churned
C08305,Basic,120,Active
C08306,Pro,50,Active
C08307,Enterprise,120,Active
C08308,Pro,120,Active
C08309,Pro,50,Churned
C08310,Pro,50,Active
C08311,Basic,120,Churned
C08312,Enterprise,20,Active
C08313,Enterprise,120,Active
C08314,Pro,120,Active
C08315,Enterprise,120,Active
C08316,Basic,50,Active
C08317,Pro,120,Churned
C08318,Basic,20,Active
C08319,Pro,120,Active
C08320,Pro,20,Churned
C08321,Pro,20,Active
C08322,Basic,20,Active
C08323,Enterprise,120,Active
C08324,Enterprise,50,Active
C08325,Enterprise,50,Active
C08326,Enterprise,120,Churned
C08327,Basic,120,Active
C08328,Enterprise,20,Churned
C08329,Enterprise,120,Churned
C08330,Pro,50,Active
C08331,Basic,120,Active
C08332,Pro,120,Active
C08333,Enterprise,120,Churned
C08334,Pro,20,Active
C08335,Enterprise,120,Active
C08336,Pro,120,Churned
C08337,Basic,120,Active
C08338,Pro,50,Active
C08339,Pro,20,Active
C08340,Pro,20,Active
C08341,Pro,50,Active
C08342,Enterprise,20,Active
C08343,Pro,50,Active
C08344,Basic,20,Churned
C08345,Pro,20,Active
C08346,Basic,20,Active
C08347,Pro,120,Active
C08348,Enterprise,20,Active
C08349,Basic,120,Active
C08350,Basic,120,Churned
C08351,Pro,120,Active
C08352,Enterprise,50,Active
C08353,Enterprise,20,Active
C08354,Basic,20,Active
C08355,Pro,20,Churned
C08356,Enterprise,120,Active
C08357,Enterprise,20,Churned
C08358,Enterprise,120,Active
C08359,Pro,120,Active
C08360,Pro,120,Active
C08361,Basic,120,Active
C08362,Pro,20,Active
C08363,Enterprise,120,Active
C08364,Basic,50,Active
C08365,Pro,50,Active
C08366,Enterprise,50,Active
C08367,Enterprise,120,Churned
C08368,Basic,20,Active
C08369,Basic,20,Active
C08370,Pro,120,Active
C08371,Pro,120,Active
C08372,Basic,120,Active
C08373,Basic,50,Active
C08374,Enterprise,120,Churned
C08375,Pro,120,Churned
C08376,Enterprise,20,Active
C08377,Basic,20,Active
C08378,Basic,50,Active
C08379,Basic,50,Active
C08380,Pro,50,Active
C08381,Basic,50,Active
C08382,Basic,120,Churned
C08383,Pro,120,Churned
C08384,Basic,50,Churned
C08385,Pro,50,Active
C08386,Basic,20,Active
C08387,Pro,20,Active
C08388,Pro,20,Churned
C08389,Pro,50,Active
C08390,Pro,20,Active
C08391,Enterprise,50,Active
C08392,Pro,120,Active
C08393,Pro,50,Active
C08394,Pro,120,Active
C08395,Pro,120,Active
C08396,Basic,50,Active
C08397,Basic,20,Active
C08398,Pro,50,Active
C08399,Pro,20,Active
C08400,Enterprise,120,Active
C08401,Pro,120,Churned
C08402,Pro,120,Churned
C08403,Pro,120,Active
C08404,Basic,50,Active
C08405,Pro,120,Churned
C08406,Pro,20,Churned
C08407,Enterprise,20,Active
C08408,Basic,120,Active
C08409,Enterprise,50,Active
C08410,Pro,120,Active
C08411,Enterprise,120,Active
C08412,Pro,20,Active
C08413,Pro,50,Active
C08414,Basic,50,Active
C08415,Enterprise,20,Churned
C08416,Pro,20,Churned
C08417,Enterprise,20,Active
C08418,Basic,50,Active
C08419,Pro,20,Active
C08420,Basic,20,Churned
C08421,Enterprise,20,Active
C08422,Enterprise,120,Active
C08423,Enterprise,50,Active
C08424,Pro,50,Churned
C08425,Pro,120,Active
C08426,Pro,50,Churned
C08427,Basic,20,Active
C08428,Enterprise,120,Active
C08429,Enterprise,20,Churned
C08430,Enterprise,20,Churned
C08431,Basic,20,Active
C08432,Pro,20,Active
C08433,Basic,50,Active
C08434,Enterprise,120,Active
C08435,Enterprise,120,Active
C08436,Basic,20,Active
C08437,Pro,120,Active
C08438,Pro,120,Active
C08439,Enterprise,20,Active
C08440,Basic,20,Active
C08441,Pro,50,Active
C08442,Basic,50,Churned
C08443,Enterprise,20,Churned
C08444,Enterprise,50,Active
C08445,Enterprise,50,Churned
C08446,Enterprise,120,Active
C08447,Pro,20,Churned
C08448,Enterprise,120,Active
C08449,Pro,120,Active
C08450,Pro,20,Active
C08451,Basic,120,Churned
C08452,Enterprise,50,Churned
C08453,Pro,50,Active
C08454,Basic,50,Active
C08455,Basic,50,Active
C08456,Enterprise,50,Active
C08457,Enterprise,120,Active
C08458,Basic,20,Churned
C08459,Pro,120,Active
C08460,Enterprise,120,Active
C08461,Basic,50,Active
