customer_id,revenue,cost,profit
C04032,50,14,36
C04033,120,37,83
C04034,120,49,71
C04035,120,64,56
C04036,120,70,50
C04037,120,65,55
C04038,20,55,-35
C04039,50,16,34
C04040,120,13,107
C04041,50,15,35
C04042,20,25,-5
C04043,50,72,-22
C04044,20,30,-10
C04045,50,67,-17
C04046,50,23,27
C04047,20,21,-1
C04048,50,48,2
C04049,20,65,-45
C04050,50,5,45
C04051,50,76,-26
C04052,120,62,58
C04053,50,45,5
C04054,120,28,92
C04055,120,47,73
C04056,20,13,7
C04057,20,70,-50
C04058,50,36,14
C04059,20,45,-25
C04060,120,15,105
C04061,50,69,-19
C04062,20,22,-2
C04063,20,12,8
C04064,20,31,-11
C04065,120,13,107
C04066,20,6,14
C04067,50,79,-29
C04068,50,50,0
C04069,50,74,-24
C04070,120,9,111
C04071,20,16,4
C04072,50,48,2
C04073,20,46,-26
C04074,20,34,-14
C04075,50,56,-6
C04076,120,51,69
C04077,50,40,10
C04078,50,74,-24
C04079,120,36,84
C04080,20,48,-28
C04081,20,20,0
C04082,120,75,45
C04083,50,21,29
C04084,120,36,84
C04085,50,18,32
C04086,120,30,90
C04087,20,77,-57
C04088,120,17,103
C04089,120,16,104
C04090,50,49,1
C04091,50,20,30
C04092,50,56,-6
C04093,120,25,95
C04094,120,28,92
C04095,50,47,3
C04096,20,9,11
C04097,50,37,13
C04098,120,35,85
C04099,120,13,107
C04100,50,39,11
C04101,50,12,38
C04102,120,79,41
C04103,120,21,99
C04104,20,24,-4
C04105,50,26,24
C04106,50,58,-8
C04107,20,75,-55
C04108,120,79,41
C04109,120,79,41
C04110,20,72,-52
C04111,50,35,15
C04112,120,17,103
C04113,20,33,-13
C04114,20,14,6
C04115,20,37,-17
C04116,120,19,101
C04117,120,39,81
C04118,20,58,-38
C04119,20,25,-5
C04120,120,34,86
C04121,120,50,70
C04122,120,46,74
C04123,120,75,45
C04124,120,53,67
C04125,20,28,-8
C04126,120,73,47
C04127,120,10,110
C04128,20,6,14
C04129,20,7,13
C04130,50,57,-7
C04131,120,14,106
C04132,50,28,22
C04133,50,37,13
C04134,20,26,-6
C04135,20,65,-45
C04136,50,71,-21
C04137,50,8,42
C04138,50,55,-5
C04139,50,8,42
C04140,120,43,77
C04141,50,35,15
C04142,20,61,-41
C04143,50,77,-27
C04144,50,34,16
C04145,20,43,-23
C04146,50,29,21
C04147,20,62,-42
C04148,120,40,80
C04149,120,15,105
C04150,20,50,-30
C04151,120,25,95
C04152,120,6,114
C04153,120,78,42
C04154,20,43,-23
C04155,50,37,13
C04156,120,35,85
C04157,50,8,42
C04158,50,71,-21
C04159,120,73,47
C04160,120,17,103
C04161,50,69,-19
C04162,120,49,71
C04163,20,43,-23
C04164,20,57,-37
C04165,120,35,85
C04166,50,17,33
C04167,120,5,115
C04168,20,33,-13
C04169,50,65,-15
C04170,120,76,44
C04171,20,6,14
C04172,50,16,34
C04173,20,60,-40
C04174,120,45,75
C04175,120,31,89
C04176,20,42,-22
C04177,20,56,-36
C04178,20,36,-16
C04179,20,6,14
C04180,20,70,-50
C04181,50,24,26
C04182,120,61,59
C04183,50,66,-16
C04184,20,52,-32
C04185,50,11,39
C04186,120,71,49
C04187,20,54,-34
C04188,20,38,-18
C04189,120,73,47
C04190,50,71,-21
C04191,120,38,82
C04192,120,47,73
C04193,50,25,25
C04194,50,16,34
C04195,20,36,-16
C04196,20,51,-31
C04197,20,59,-39
C04198,120,69,51
C04199,50,72,-22
C04200,50,21,29
C04201,20,30,-10
C04202,120,37,83
C04203,120,68,52
C04204,50,14,36
C04205,50,50,0
C04206,50,77,-27
C04207,50,55,-5
C04208,120,38,82
C04209,20,18,2
C04210,50,45,5
C04211,50,42,8
C04212,50,52,-2
C04213,120,47,73
C04214,20,32,-12
C04215,120,45,75
C04216,20,60,-40
C04217,120,69,51
C04218,50,64,-14
C04219,50,17,33
C04220,20,73,-53
C04221,120,56,64
C04222,20,47,-27
C04223,120,44,76
C04224,50,46,4
C04225,20,41,-21
C04226,20,27,-7
C04227,50,71,-21
C04228,50,73,-23
C04229,50,73,-23
C04230,50,62,-12
C04231,50,50,0
C04232,50,51,-1
C04233,120,21,99
C04234,120,13,107
C04235,20,72,-52
C04236,120,34,86
C04237,20,65,-45
C04238,120,69,51
C04239,120,62,58
C04240,50,31,19
C04241,120,70,50
C04242,120,49,71
C04243,120,44,76
C04244,50,65,-15
C04245,50,45,5
C04246,120,78,42
C04247,20,46,-26
C04248,120,66,54
C04249,50,42,8
C04250,50,64,-14
C04251,20,53,-33
C04252,50,22,28
C04253,50,9,41
C04254,120,15,105
C04255,20,8,12
C04256,50,65,-15
C04257,50,79,-29
C04258,120,16,104
C04259,120,53,67
C04260,120,32,88
C04261,120,38,82
C04262,20,60,-40
C04263,120,69,51
C04264,20,10,10
C04265,50,37,13
C04266,50,51,-1
C04267,120,28,92
C04268,120,38,82
C04269,120,76,44
C04270,50,20,30
C04271,50,20,30
C04272,50,18,32
C04273,20,63,-43
C04274,50,66,-16
C04275,120,70,50
C04276,20,23,-3
C04277,20,65,-45
C04278,20,70,-50
C04279,50,30,20
C04280,50,53,-3
C04281,50,23,27
C04282,50,53,-3
C04283,120,34,86
C04284,20,61,-41
C04285,20,40,-20
C04286,20,44,-24
C04287,20,32,-12
C04288,20,50,-30
C04289,120,77,43
C04290,120,36,84
C04291,20,62,-42
C04292,20,30,-10
C04293,50,74,-24
C04294,20,73,-53
C04295,120,54,66
C04296,50,36,14
C04297,120,62,58
C04298,50,68,-18
C04299,50,32,18
C04300,20,76,-56
C04301,120,43,77
C04302,120,49,71
C04303,20,17,3
C04304,50,24,26
C04305,50,62,-12
C04306,120,23,97
C04307,20,79,-59
C04308,20,13,7
C04309,120,23,97
C04310,50,59,-9
C04311,50,43,7
C04312,20,21,-1
C04313,50,66,-16
C04314,50,64,-14
C04315,50,46,4
C04316,120,6,114
C04317,20,54,-34
C04318,120,71,49
C04319,120,24,96
C04320,50,5,45
C04321,20,9,11
C04322,50,43,7
C04323,20,22,-2
C04324,50,72,-22
C04325,20,26,-6
C04326,20,34,-14
C04327,50,5,45
C04328,50,74,-24
C04329,120,55,65
C04330,120,72,48
C04331,20,78,-58
C04332,50,65,-15
C04333,50,52,-2
C04334,120,57,63
C04335,50,38,12
C04336,20,11,9
C04337,20,43,-23
C04338,20,41,-21
C04339,120,67,53
C04340,20,59,-39
C04341,120,19,101
C04342,120,78,42
C04343,20,66,-46
C04344,120,72,48
C04345,120,54,66
C04346,20,45,-25
C04347,20,65,-45
C04348,120,29,91
C04349,120,32,88
C04350,50,39,11
C04351,20,57,-37
C04352,50,43,7
C04353,120,63,57
C04354,50,69,-19
C04355,120,5,115
C04356,50,49,1
C04357,120,23,97
C04358,120,52,68
C04359,120,53,67
C04360,20,77,-57
C04361,120,18,102
C04362,20,71,-51
C04363,120,34,86
C04364,50,69,-19
C04365,120,73,47
C04366,120,10,110
C04367,50,50,0
C04368,120,46,74
C04369,120,76,44
C04370,120,65,55
C04371,50,35,15
C04372,120,30,90
C04373,20,62,-42
C04374,20,37,-17
C04375,20,56,-36
C04376,20,36,-16
C04377,50,58,-8
C04378,120,5,115
C04379,20,9,11
C04380,120,26,94
C04381,120,9,111
C04382,50,12,38
C04383,120,74,46
C04384,20,67,-47
C04385,20,14,6
C04386,50,66,-16
C04387,20,44,-24
C04388,20,51,-31
C04389,50,60,-10
C04390,50,32,18
C04391,20,60,-40
C04392,50,5,45
C04393,50,56,-6
C04394,20,66,-46
C04395,20,46,-26
C04396,50,51,-1
C04397,120,41,79
C04398,120,15,105
C04399,20,71,-51
C04400,20,33,-13
C04401,120,8,112
C04402,50,15,35
C04403,120,34,86
C04404,120,62,58
C04405,20,36,-16
C04406,50,33,17
C04407,120,47,73
C04408,50,43,7
C04409,20,15,5
C04410,120,31,89
C04411,20,28,-8
C04412,120,41,79
C04413,50,69,-19
C04414,20,36,-16
C04415,50,57,-7
C04416,120,5,115
C04417,20,60,-40
C04418,50,38,12
C04419,50,33,17
C04420,120,10,110
C04421,20,61,-41
C04422,50,18,32
C04423,20,79,-59
C04424,20,73,-53
C04425,20,66,-46
C04426,20,55,-35
C04427,120,17,103
C04428,50,8,42
C04429,20,42,-22
C04430,50,8,42
C04431,50,34,16
C04432,50,58,-8
C04433,120,69,51
C04434,20,65,-45
C04435,20,53,-33
C04436,50,35,15
C04437,50,46,4
C04438,120,54,66
C04439,120,27,93
C04440,50,64,-14
C04441,20,36,-16
C04442,120,60,60
C04443,20,60,-40
C04444,120,38,82
C04445,20,45,-25
C04446,50,43,7
C04447,120,46,74
C04448,50,70,-20
C04449,120,24,96
C04450,50,18,32
C04451,120,42,78
C04452,120,41,79
C04453,120,41,79
C04454,20,16,4
C04455,20,60,-40
C04456,120,12,108
C04457,50,25,25
C04458,50,43,7
C04459,120,52,68
C04460,20,22,-2
C04461,20,67,-47
C04462,20,78,-58
C04463,20,13,7
C04464,50,34,16
C04465,120,63,57
C04466,120,59,61
C04467,120,74,46
C04468,50,54,-4
C04469,20,65,-45
C04470,20,39,-19
C04471,50,18,32
C04472,50,73,-23
C04473,120,50,70
C04474,120,39,81
C04475,50,75,-25
C04476,50,46,4
C04477,50,57,-7
C04478,20,23,-3
C04479,120,49,71
C04480,50,58,-8
C04481,50,68,-18
C04482,20,79,-59
C04483,50,45,5
C04484,120,21,99
C04485,20,15,5
C04486,50,7,43
C04487,120,14,106
C04488,120,28,92
C04489,20,60,-40
C04490,120,30,90
C04491,20,73,-53
C04492,120,28,92
C04493,50,48,2
C04494,20,30,-10
C04495,120,75,45
C04496,20,61,-41
C04497,120,40,80
C04498,20,21,-1
C04499,50,22,28
C04500,20,70,-50
C04501,20,14,6
C04502,50,65,-15
C04503,120,43,77
C04504,50,18,32
C04505,20,51,-31
C04506,50,14,36
C04507,50,59,-9
C04508,20,28,-8
C04509,20,44,-24
C04510,50,67,-17
C04511,20,38,-18
C04512,120,53,67
C04513,120,67,53
C04514,120,13,107
C04515,120,51,69
C04516,50,49,1
C04517,50,40,10
C04518,50,13,37
C04519,20,15,5
C04520,50,28,22
C04521,50,5,45
C04522,20,65,-45
C04523,20,73,-53
C04524,20,25,-5
C04525,120,8,112
C04526,50,62,-12
C04527,50,76,-26
C04528,50,11,39
C04529,20,5,15
C04530,50,73,-23
C04531,120,68,52
C04532,50,12,38
C04533,50,64,-14
C04534,20,38,-18
C04535,120,13,107
C04536,50,77,-27
C04537,20,49,-29
C04538,120,21,99
C04539,120,11,109
C04540,20,55,-35
C04541,20,20,0
C04542,20,61,-41
C04543,20,29,-9
C04544,20,26,-6
C04545,20,59,-39
C04546,50,38,12
C04547,20,19,1
C04548,20,20,0
C04549,120,20,100
C04550,120,42,78
C04551,120,36,84
C04552,20,47,-27
C04553,20,54,-34
C04554,50,61,-11
C04555,50,42,8
C04556,50,27,23
C04557,50,40,10
C04558,20,54,-34
C04559,120,17,103
C04560,20,8,12
C04561,20,40,-20
C04562,20,67,-47
C04563,20,58,-38
C04564,120,64,56
C04565,120,18,102
C04566,50,64,-14
C04567,20,64,-44
C04568,50,26,24
C04569,120,69,51
C04570,120,69,51
C04571,50,35,15
C04572,120,69,51
C04573,120,26,94
C04574,20,70,-50
C04575,20,77,-57
C04576,120,8,112
C04577,120,11,109
C04578,50,76,-26
C04579,50,31,19
C04580,120,49,71
C04581,20,65,-45
C04582,20,43,-23
C04583,50,9,41
C04584,20,59,-39
C04585,20,6,14
C04586,50,29,21
C04587,50,36,14
C04588,20,62,-42
C04589,50,26,24
C04590,120,56,64
C04591,50,78,-28
C04592,120,65,55
C04593,120,25,95
C04594,120,66,54
C04595,50,19,31
C04596,50,15,35
C04597,50,50,0
C04598,120,75,45
C04599,50,34,16
C04600,20,18,2
C04601,20,44,-24
C04602,50,74,-24
C04603,120,54,66
C04604,50,50,0
C04605,20,76,-56
C04606,120,40,80
C04607,50,60,-10
C04608,50,16,34
C04609,120,73,47
C04610,120,23,97
C04611,20,26,-6
C04612,50,16,34
C04613,20,36,-16
C04614,20,42,-22
C04615,120,65,55
C04616,50,42,8
C04617,20,16,4
C04618,20,50,-30
C04619,120,73,47
C04620,50,76,-26
C04621,50,75,-25
C04622,20,30,-10
C04623,120,50,70
C04624,50,21,29
C04625,50,11,39
C04626,20,77,-57
C04627,50,78,-28
C04628,50,68,-18
C04629,50,46,4
C04630,50,57,-7
C04631,20,18,2
C04632,50,41,9
C04633,50,17,33
C04634,120,76,44
C04635,20,56,-36
C04636,50,78,-28
C04637,120,37,83
C04638,20,24,-4
C04639,50,72,-22
C04640,120,5,115
C04641,20,65,-45
C04642,50,58,-8
C04643,120,79,41
C04644,20,41,-21
C04645,120,71,49
C04646,120,44,76
C04647,50,24,26
C04648,120,39,81
C04649,50,44,6
C04650,50,79,-29
C04651,120,17,103
C04652,120,27,93
C04653,120,17,103
C04654,120,52,68
C04655,20,54,-34
C04656,50,56,-6
C04657,120,31,89
C04658,20,42,-22
C04659,120,71,49
C04660,20,73,-53
C04661,50,63,-13
C04662,120,35,85
C04663,20,7,13
C04664,20,73,-53
C04665,50,71,-21
C04666,120,19,101
C04667,120,31,89
C04668,50,22,28
C04669,50,14,36
C04670,50,36,14
C04671,20,72,-52
C04672,20,70,-50
C04673,50,34,16
C04674,120,56,64
C04675,20,61,-41
C04676,50,50,0
C04677,20,7,13
C04678,20,67,-47
C04679,50,48,2
C04680,120,73,47
C04681,120,59,61
C04682,20,62,-42
C04683,120,66,54
C04684,120,11,109
C04685,50,23,27
C04686,50,23,27
C04687,50,52,-2
C04688,120,61,59
C04689,120,25,95
C04690,50,5,45
C04691,120,28,92
C04692,50,34,16
C04693,20,66,-46
C04694,20,75,-55
C04695,120,31,89
C04696,120,56,64
C04697,120,31,89
C04698,120,71,49
C04699,20,8,12
C04700,50,49,1
C04701,20,61,-41
C04702,50,5,45
C04703,120,48,72
C04704,50,71,-21
C04705,50,8,42
C04706,50,37,13
C04707,50,54,-4
C04708,20,9,11
C04709,120,56,64
C04710,120,15,105
C04711,50,7,43
C04712,120,22,98
C04713,20,34,-14
C04714,50,50,0
C04715,120,21,99
C04716,120,43,77
C04717,50,37,13
C04718,20,70,-50
C04719,50,70,-20
C04720,50,9,41
C04721,120,40,80
C04722,120,7,113
C04723,50,36,14
C04724,50,18,32
C04725,120,42,78
C04726,50,9,41
C04727,20,50,-30
C04728,50,60,-10
C04729,20,64,-44
C04730,50,79,-29
C04731,50,11,39
C04732,50,17,33
C04733,120,29,91
C04734,120,16,104
C04735,120,35,85
C04736,120,19,101
C04737,120,15,105
C04738,120,36,84
C04739,50,13,37
C04740,20,56,-36
C04741,120,45,75
C04742,120,16,104
C04743,50,16,34
C04744,120,68,52
C04745,50,77,-27
C04746,120,16,104
C04747,20,41,-21
C04748,120,9,111
C04749,120,13,107
C04750,50,61,-11
C04751,120,24,96
C04752,50,74,-24
C04753,20,17,3
C04754,120,9,111
C04755,50,47,3
C04756,20,58,-38
C04757,20,66,-46
C04758,50,14,36
C04759,50,34,16
C04760,120,11,109
C04761,20,61,-41
C04762,20,15,5
C04763,50,76,-26
C04764,20,55,-35
C04765,50,68,-18
C04766,120,35,85
C04767,50,5,45
C04768,120,62,58
C04769,50,55,-5
C04770,120,26,94
C04771,20,78,-58
C04772,50,50,0
C04773,50,21,29
C04774,50,17,33
C04775,120,43,77
C04776,50,23,27
C04777,50,65,-15
C04778,20,9,11
C04779,50,61,-11
C04780,50,51,-1
C04781,50,36,14
C04782,50,5,45
C04783,20,39,-19
C04784,50,35,15
C04785,50,24,26
C04786,20,51,-31
C04787,120,28,92
C04788,120,44,76
C04789,20,78,-58
C04790,20,68,-48
C04791,120,77,43
C04792,50,14,36
C04793,120,65,55
C04794,50,6,44
C04795,20,27,-7
C04796,20,69,-49
C04797,20,62,-42
C04798,120,15,105
C04799,20,40,-20
C04800,120,67,53
C04801,50,40,10
C04802,50,61,-11
C04803,50,27,23
C04804,20,58,-38
C04805,50,67,-17
C04806,20,37,-17
C04807,120,51,69
C04808,20,23,-3
C04809,50,38,12
C04810,20,27,-7
C04811,20,71,-51
C04812,120,8,112
C04813,20,79,-59
C04814,50,57,-7
C04815,20,19,1
C04816,20,21,-1
C04817,50,26,24
C04818,20,38,-18
C04819,120,37,83
C04820,50,29,21
C04821,50,18,32
C04822,20,54,-34
C04823,120,34,86
C04824,120,26,94
C04825,50,8,42
C04826,50,76,-26
C04827,20,49,-29
C04828,50,78,-28
C04829,120,32,88
C04830,20,58,-38
C04831,20,62,-42
C04832,120,69,51
C04833,120,41,79
C04834,50,58,-8
C04835,120,15,105
C04836,20,20,0
C04837,20,69,-49
C04838,120,48,72
C04839,50,47,3
C04840,20,31,-11
C04841,50,5,45
C04842,120,34,86
C04843,50,68,-18
C04844,20,41,-21
C04845,120,27,93
C04846,20,31,-11
C04847,20,32,-12
C04848,120,34,86
C04849,50,55,-5
C04850,120,6,114
C04851,20,75,-55
C04852,20,39,-19
C04853,20,33,-13
C04854,120,35,85
C04855,120,46,74
C04856,120,70,50
C04857,120,55,65
C04858,50,20,30
C04859,20,12,8
C04860,50,65,-15
C04861,20,44,-24
C04862,20,61,-41
C04863,50,54,-4
C04864,120,31,89
C04865,20,36,-16
C04866,120,32,88
C04867,50,33,17
C04868,20,53,-33
C04869,120,40,80
C04870,50,28,22
C04871,20,43,-23
C04872,50,54,-4
C04873,120,12,108
C04874,20,23,-3
C04875,20,42,-22
C04876,20,48,-28
C04877,50,30,20
C04878,50,74,-24
C04879,50,53,-3
C04880,50,30,20
C04881,120,36,84
C04882,50,38,12
C04883,50,49,1
C04884,50,41,9
C04885,120,10,110
C04886,120,35,85
C04887,20,69,-49
C04888,50,13,37
C04889,20,25,-5
C04890,20,71,-51
C04891,120,46,74
C04892,120,50,70
C04893,20,9,11
C04894,20,41,-21
C04895,50,33,17
C04896,120,53,67
C04897,120,29,91
C04898,20,14,6
C04899,120,19,101
C04900,20,34,-14
C04901,20,63,-43
C04902,120,59,61
C04903,50,59,-9
C04904,120,73,47
C04905,20,18,2
C04906,20,78,-58
C04907,50,60,-10
C04908,20,65,-45
C04909,50,9,41
C04910,120,10,110
C04911,50,17,33
C04912,20,44,-24
C04913,20,63,-43
C04914,50,17,33
C04915,120,50,70
C04916,50,27,23
C04917,20,25,-5
C04918,120,76,44
C04919,50,38,12
C04920,50,57,-7
C04921,50,35,15
C04922,20,70,-50
C04923,20,79,-59
C04924,20,72,-52
C04925,120,30,90
C04926,120,18,102
C04927,120,29,91
C04928,20,78,-58
C04929,120,68,52
C04930,120,73,47
C04931,50,72,-22
C04932,20,24,-4
C04933,50,47,3
C04934,20,9,11
C04935,20,36,-16
C04936,120,49,71
C04937,50,47,3
C04938,50,75,-25
C04939,120,26,94
C04940,50,45,5
C04941,50,62,-12
C04942,20,63,-43
C04943,50,32,18
C04944,50,59,-9
C04945,20,55,-35
C04946,120,40,80
C04947,20,72,-52
C04948,120,47,73
C04949,120,10,110
C04950,20,55,-35
C04951,20,57,-37
C04952,120,15,105
C04953,20,54,-34
C04954,20,21,-1
C04955,50,50,0
C04956,20,50,-30
C04957,20,45,-25
C04958,50,55,-5
C04959,120,15,105
C04960,120,55,65
C04961,20,31,-11
C04962,20,53,-33
C04963,120,20,100
C04964,20,54,-34
C04965,120,19,101
C04966,120,58,62
C04967,50,18,32
C04968,50,30,20
C04969,20,44,-24
C04970,20,22,-2
C04971,120,30,90
C04972,20,22,-2
C04973,50,5,45
C04974,120,20,100
C04975,120,25,95
C04976,20,76,-56
C04977,120,70,50
C04978,120,7,113
C04979,120,12,108
C04980,50,22,28
C04981,120,29,91
C04982,50,76,-26
C04983,120,22,98
C04984,20,28,-8
C04985,20,73,-53
C04986,120,30,90
C04987,20,78,-58
C04988,50,15,35
C04989,120,8,112
C04990,50,14,36
C04991,120,16,104
C04992,50,78,-28
C04993,20,16,4
C04994,50,9,41
C04995,50,9,41
C04996,20,27,-7
C04997,20,60,-40
C04998,120,50,70
C04999,120,6,114
C05000,50,78,-28
C05001,120,5,115
C05002,50,17,33
C05003,120,64,56
C05004,20,40,-20
C05005,20,66,-46
C05006,20,67,-47
C05007,20,71,-51
C05008,50,20,30
C05009,20,44,-24
C05010,20,52,-32
C05011,20,50,-30
C05012,20,9,11
C05013,120,29,91
C05014,50,42,8
C05015,50,58,-8
C05016,120,77,43
C05017,120,49,71
C05018,50,43,7
C05019,50,32,18
C05020,120,57,63
C05021,20,58,-38
C05022,50,24,26
C05023,120,59,61
C05024,20,69,-49
C05025,20,26,-6
C05026,120,55,65
C05027,50,76,-26
C05028,50,16,34
C05029,20,63,-43
C05030,120,58,62
C05031,20,57,-37
C05032,20,42,-22
C05033,20,16,4
C05034,120,77,43
C05035,50,11,39
C05036,20,72,-52
C05037,50,33,17
C05038,50,49,1
C05039,120,14,106
C05040,50,8,42
C05041,50,28,22
C05042,20,30,-10
C05043,120,60,60
C05044,120,76,44
C05045,20,27,-7
C05046,20,13,7
C05047,50,29,21
C05048,50,36,14
C05049,120,11,109
C05050,120,63,57
C05051,50,63,-13
C05052,20,66,-46
C05053,120,21,99
C05054,20,39,-19
C05055,50,62,-12
C05056,120,33,87
C05057,120,67,53
C05058,50,60,-10
C05059,50,67,-17
C05060,20,51,-31
C05061,20,78,-58
C05062,50,19,31
C05063,50,61,-11
C05064,50,11,39
C05065,120,22,98
C05066,50,10,40
C05067,120,47,73
C05068,50,61,-11
C05069,120,45,75
C05070,20,55,-35
C05071,20,65,-45
C05072,120,23,97
C05073,20,25,-5
C05074,20,39,-19
C05075,120,75,45
C05076,50,58,-8
C05077,50,30,20
C05078,120,45,75
C05079,20,16,4
C05080,50,9,41
C05081,50,30,20
C05082,20,9,11
C05083,120,42,78
C05084,120,10,110
C05085,50,5,45
C05086,120,79,41
C05087,20,43,-23
C05088,120,53,67
C05089,120,41,79
C05090,120,5,115
C05091,120,41,79
C05092,20,23,-3
C05093,120,41,79
C05094,50,60,-10
C05095,120,71,49
C05096,50,39,11
C05097,20,77,-57
C05098,120,30,90
C05099,50,50,0
C05100,120,39,81
C05101,120,26,94
C05102,50,18,32
C05103,20,33,-13
C05104,20,62,-42
C05105,20,35,-15
C05106,20,21,-1
C05107,20,27,-7
C05108,20,63,-43
C05109,120,40,80
C05110,120,63,57
C05111,50,6,44
C05112,20,16,4
C05113,20,14,6
C05114,20,6,14
C05115,50,20,30
C05116,120,40,80
C05117,120,53,67
C05118,20,40,-20
C05119,120,10,110
C05120,120,6,114
C05121,120,32,88
C05122,20,11,9
C05123,120,25,95
C05124,120,66,54
C05125,50,45,5
C05126,20,47,-27
C05127,120,12,108
C05128,20,18,2
C05129,120,15,105
C05130,20,14,6
C05131,120,33,87
C05132,120,59,61
C05133,50,6,44
C05134,20,5,15
C05135,120,51,69
C05136,50,22,28
C05137,50,39,11
C05138,20,77,-57
C05139,20,66,-46
C05140,50,29,21
C05141,20,33,-13
C05142,20,23,-3
C05143,20,76,-56
C05144,120,70,50
C05145,20,73,-53
C05146,20,14,6
C05147,50,76,-26
C05148,50,29,21
C05149,50,31,19
C05150,20,65,-45
C05151,20,14,6
C05152,50,40,10
C05153,50,43,7
C05154,120,11,109
C05155,120,19,101
C05156,120,17,103
C05157,20,37,-17
C05158,20,70,-50
C05159,50,15,35
C05160,120,25,95
C05161,20,27,-7
C05162,120,48,72
C05163,120,69,51
C05164,20,74,-54
C05165,120,40,80
C05166,50,66,-16
C05167,50,46,4
C05168,20,73,-53
C05169,120,56,64
C05170,50,5,45
C05171,120,34,86
C05172,50,5,45
C05173,50,52,-2
C05174,120,18,102
C05175,20,35,-15
C05176,20,66,-46
C05177,20,35,-15
C05178,120,11,109
C05179,120,24,96
C05180,120,35,85
C05181,20,13,7
C05182,120,15,105
C05183,20,10,10
C05184,50,47,3
C05185,20,63,-43
C05186,20,22,-2
C05187,20,33,-13
C05188,120,5,115
C05189,20,48,-28
C05190,50,37,13
C05191,50,71,-21
C05192,50,42,8
C05193,50,45,5
C05194,50,20,30
C05195,50,42,8
C05196,20,67,-47
C05197,120,13,107
C05198,120,31,89
C05199,50,35,15
C05200,20,19,1
C05201,50,33,17
C05202,50,13,37
C05203,50,48,2
C05204,50,64,-14
C05205,120,43,77
C05206,120,55,65
C05207,20,44,-24
C05208,20,67,-47
C05209,50,10,40
C05210,120,42,78
C05211,50,36,14
C05212,120,10,110
C05213,120,58,62
C05214,20,55,-35
C05215,20,38,-18
C05216,120,13,107
C05217,20,9,11
C05218,50,65,-15
C05219,120,10,110
C05220,120,54,66
C05221,120,36,84
C05222,50,23,27
C05223,120,62,58
C05224,20,52,-32
C05225,50,21,29
C05226,120,64,56
C05227,50,14,36
C05228,50,54,-4
C05229,20,42,-22
C05230,20,44,-24
C05231,20,7,13
C05232,120,35,85
C05233,120,20,100
C05234,20,32,-12
C05235,20,49,-29
C05236,120,41,79
C05237,20,47,-27
C05238,50,77,-27
C05239,50,77,-27
C05240,50,32,18
C05241,120,75,45
C05242,20,64,-44
C05243,50,68,-18
C05244,120,64,56
C05245,20,40,-20
C05246,20,51,-31
C05247,50,42,8
C05248,20,69,-49
C05249,20,38,-18
C05250,50,26,24
C05251,50,55,-5
C05252,20,76,-56
C05253,120,49,71
C05254,120,75,45
C05255,50,6,44
C05256,20,62,-42
C05257,50,16,34
C05258,120,31,89
C05259,120,42,78
C05260,20,79,-59
C05261,50,24,26
C05262,50,47,3
C05263,120,36,84
C05264,50,27,23
C05265,50,45,5
C05266,50,6,44
C05267,20,66,-46
C05268,120,57,63
C05269,50,61,-11
C05270,20,52,-32
C05271,50,10,40
C05272,50,20,30
C05273,120,15,105
C05274,20,50,-30
C05275,50,77,-27
C05276,120,61,59
C05277,20,71,-51
C05278,50,11,39
C05279,120,56,64
C05280,50,56,-6
C05281,50,34,16
C05282,20,59,-39
C05283,120,26,94
C05284,20,8,12
C05285,50,9,41
C05286,120,26,94
C05287,50,72,-22
C05288,50,8,42
C05289,50,47,3
C05290,120,19,101
C05291,50,20,30
C05292,120,62,58
C05293,50,78,-28
C05294,20,37,-17
C05295,120,69,51
C05296,50,29,21
C05297,20,41,-21
C05298,120,22,98
C05299,20,29,-9
C05300,50,19,31
C05301,20,72,-52
C05302,50,39,11
C05303,50,72,-22
C05304,120,46,74
C05305,50,16,34
C05306,50,26,24
C05307,120,40,80
C05308,120,38,82
C05309,50,29,21
C05310,50,43,7
C05311,120,63,57
C05312,120,54,66
C05313,20,65,-45
C05314,20,37,-17
C05315,20,11,9
C05316,120,23,97
C05317,120,24,96
C05318,120,9,111
C05319,20,11,9
C05320,50,24,26
C05321,50,51,-1
C05322,50,11,39
C05323,120,79,41
C05324,50,68,-18
C05325,50,70,-20
C05326,120,11,109
C05327,120,19,101
C05328,120,38,82
C05329,120,70,50
C05330,120,32,88
C05331,20,70,-50
C05332,120,15,105
C05333,50,74,-24
C05334,50,60,-10
C05335,20,27,-7
C05336,120,14,106
C05337,50,79,-29
C05338,50,28,22
C05339,120,64,56
C05340,20,16,4
C05341,120,9,111
C05342,120,23,97
C05343,120,76,44
C05344,120,41,79
C05345,120,32,88
C05346,20,48,-28
C05347,50,47,3
C05348,120,73,47
C05349,50,76,-26
C05350,50,24,26
C05351,120,10,110
C05352,50,73,-23
C05353,120,78,42
C05354,120,16,104
C05355,120,19,101
C05356,20,71,-51
C05357,120,67,53
C05358,120,40,80
C05359,50,11,39
C05360,20,5,15
C05361,50,76,-26
C05362,50,53,-3
C05363,120,26,94
C05364,20,56,-36
C05365,20,47,-27
C05366,120,43,77
C05367,20,79,-59
C05368,120,47,73
C05369,20,58,-38
C05370,20,25,-5
C05371,120,19,101
C05372,20,42,-22
C05373,20,27,-7
C05374,20,55,-35
C05375,50,27,23
C05376,120,55,65
C05377,50,75,-25
