customer_id,country,industry,signup_date,company_size
C07610,USA,Finance,2023-06-22,Medium
C07611,Canada,Finance,2023-08-06,Medium
C07612,Germany,Healthcare,2023-07-03,Small
C07613,UK,Education,2023-01-27,Medium
C07614,Canada,Retail,2022-05-13,Medium
C07615,Canada,Retail,2024-07-28,Large
C07616,USA,Healthcare,2024-09-22,Large
C07617,India,Tech,2023-09-30,Large
C07618,USA,Education,2023-09-19,Medium
C07619,India,Tech,2023-08-27,Large
C07620,India,Healthcare,2022-08-30,Large
C07621,Canada,Healthcare,2023-03-27,Medium
C07622,India,Tech,2024-09-25,Large
C07623,UK,Finance,2022-07-19,Small
C07624,UK,Healthcare,2023-12-20,Small
C07625,UK,Education,2022-04-27,Large
C07626,Canada,Tech,2022-08-07,Large
C07627,USA,Finance,2022-11-01,Large
C07628,Germany,Tech,2022-08-31,Medium
C07629,India,Finance,2022-10-19,Small
C07630,Germany,Finance,2024-09-02,Small
C07631,USA,Education,2024-03-04,Large
C07632,USA,Healthcare,2022-10-28,Large
C07633,Canada,Finance,2024-04-08,Medium
C07634,UK,Healthcare,2023-11-15,Medium
C07635,UK,Education,2023-01-23,Small
C07636,USA,Healthcare,2023-08-11,Medium
C07637,Canada,Retail,2022-07-28,Small
C07638,Canada,Finance,2022-11-10,Large
C07639,India,Education,2023-09-09,Large
C07640,UK,Tech,2022-01-26,Small
C07641,USA,Education,2024-05-12,Large
C07642,Germany,Finance,2022-03-20,Medium
C07643,UK,Education,2024-09-20,Large
C07644,India,Tech,2022-05-08,Large
C07645,Canada,Retail,2023-02-17,Small
C07646,USA,Finance,2022-05-17,Medium
C07647,UK,Finance,2022-11-30,Medium
C07648,Germany,Education,2023-07-02,Large
C07649,India,Healthcare,2023-01-23,Large
C07650,India,Healthcare,2023-07-25,Medium
C07651,UK,Tech,2022-08-18,Medium
C07652,Germany,Retail,2023-02-25,Small
C07653,India,Retail,2022-05-04,Large
C07654,USA,Education,2022-03-29,Large
C07655,India,Education,2024-04-28,Medium
C07656,Germany,Healthcare,2022-05-21,Small
C07657,Canada,Retail,2024-07-04,Medium
C07658,Canada,Retail,2024-02-24,Large
C07659,UK,Retail,2022-02-20,Large
C07660,Germany,Tech,2024-09-13,Large
C07661,India,Tech,2023-07-21,Large
C07662,India,Education,2024-07-17,Small
C07663,Canada,Healthcare,2023-02-09,Large
C07664,Canada,Finance,2022-12-03,Medium
C07665,USA,Healthcare,2023-10-24,Small
C07666,Canada,Tech,2023-10-27,Small
C07667,USA,Tech,2024-08-20,Large
C07668,India,Education,2024-01-01,Small
C07669,USA,Finance,2024-01-01,Large
C07670,USA,Retail,2023-01-01,Small
C07671,UK,Finance,2024-06-26,Small
C07672,Canada,Finance,2024-06-29,Medium
C07673,USA,Finance,2024-09-24,Medium
C07674,India,Education,2024-09-06,Medium
C07675,Germany,Tech,2024-05-03,Small
C07676,USA,Retail,2022-09-15,Medium
C07677,Canada,Finance,2023-01-23,Medium
C07678,UK,Retail,2022-02-14,Medium
C07679,India,Finance,2022-09-26,Small
C07680,UK,Tech,2022-11-07,Large
C07681,Germany,Retail,2023-11-03,Medium
C07682,USA,Healthcare,2022-10-05,Small
C07683,USA,Tech,2024-05-06,Small
C07684,Canada,Retail,2023-04-20,Large
C07685,USA,Finance,2023-07-21,Medium
C07686,India,Finance,2022-05-25,Small
C07687,Germany,Tech,2024-08-23,Small
C07688,UK,Tech,2022-08-23,Small
C07689,Germany,Finance,2023-11-22,Large
C07690,USA,Retail,2023-12-21,Medium
C07691,UK,Healthcare,2022-05-16,Small
C07692,Canada,Education,2023-03-21,Small
C07693,Germany,Tech,2022-12-19,Small
C07694,UK,Finance,2023-01-29,Small
C07695,UK,Retail,2024-09-20,Medium
C07696,UK,Tech,2022-10-02,Medium
C07697,India,Retail,2023-01-19,Small
C07698,Germany,Tech,2024-06-28,Small
C07699,UK,Finance,2022-11-19,Small
C07700,Germany,Retail,2022-07-02,Large
C07701,UK,Finance,2023-07-27,Large
C07702,Canada,Retail,2023-03-16,Large
C07703,Canada,Tech,2022-03-04,Small
C07704,Canada,Education,2024-05-22,Large
C07705,USA,Education,2023-12-28,Medium
C07706,UK,Healthcare,2024-05-21,Large
C07707,USA,Healthcare,2023-10-13,Small
C07708,Germany,Finance,2024-07-31,Medium
C07709,USA,Retail,2023-10-08,Small
C07710,Germany,Healthcare,2022-02-03,Medium
C07711,Germany,Tech,2023-12-06,Large
C07712,Germany,Education,2024-05-16,Large
C07713,USA,Retail,2024-09-11,Medium
C07714,UK,Education,2024-04-11,Medium
C07715,USA,Retail,2023-04-22,Small
C07716,UK,Healthcare,2022-03-28,Medium
C07717,UK,Healthcare,2022-07-29,Small
C07718,Germany,Finance,2023-04-07,Medium
C07719,USA,Retail,2022-03-22,Medium
C07720,UK,Tech,2022-11-18,Large
C07721,Canada,Healthcare,2023-02-19,Large
C07722,UK,Finance,2024-04-30,Small
C07723,Canada,Healthcare,2024-09-18,Small
C07724,USA,Education,2022-07-09,Small
C07725,USA,Healthcare,2024-08-07,Medium
C07726,USA,Retail,2024-05-09,Medium
C07727,UK,Finance,2022-08-21,Small
C07728,India,Retail,2023-01-27,Medium
C07729,UK,Tech,2024-07-26,Large
C07730,UK,Tech,2022-06-18,Medium
C07731,Germany,Healthcare,2023-03-19,Large
C07732,Germany,Finance,2024-02-02,Small
C07733,UK,Finance,2022-06-17,Medium
C07734,Canada,Finance,2022-08-19,Small
C07735,Germany,Finance,2022-05-30,Large
C07736,UK,Healthcare,2023-10-26,Small
C07737,India,Retail,2023-07-04,Large
C07738,Canada,Healthcare,2023-01-21,Large
C07739,USA,Retail,2023-01-16,Small
C07740,UK,Education,2024-03-19,Large
C07741,UK,Education,2022-10-02,Small
C07742,Canada,Retail,2023-09-09,Small
C07743,Germany,Healthcare,2024-06-16,Small
C07744,Germany,Tech,2024-05-09,Large
C07745,Germany,Healthcare,2024-05-13,Large
C07746,USA,Tech,2022-03-03,Medium
C07747,Canada,Healthcare,2023-04-12,Small
C07748,Canada,Finance,2023-06-12,Small
C07749,Germany,Finance,2024-05-11,Small
C07750,Germany,Education,2022-05-30,Small
C07751,India,Education,2022-05-22,Small
C07752,India,Retail,2022-04-26,Small
C07753,UK,Tech,2024-04-03,Small
C07754,UK,Finance,2022-03-06,Medium
C07755,Canada,Healthcare,2023-03-05,Medium
C07756,Canada,Retail,2022-11-06,Small
C07757,USA,Healthcare,2023-12-07,Small
C07758,USA,Finance,2024-05-03,Medium
C07759,India,Finance,2023-03-06,Medium
C07760,UK,Finance,2022-06-10,Small
C07761,India,Finance,2024-09-01,Small
C07762,India,Healthcare,2022-11-02,Medium
C07763,UK,Retail,2022-12-27,Medium
C07764,USA,Finance,2022-10-05,Small
C07765,UK,Education,2022-10-23,Medium
C07766,Germany,Retail,2023-07-05,Small
C07767,Germany,Education,2024-05-22,Large
C07768,Germany,Healthcare,2022-06-18,Small
C07769,Canada,Finance,2023-04-04,Small
C07770,USA,Retail,2023-08-03,Small
C07771,USA,Finance,2022-01-07,Medium
C07772,Canada,Finance,2023-08-20,Small
C07773,India,Retail,2023-12-12,Small
C07774,Germany,Finance,2022-05-12,Medium
C07775,Germany,Finance,2023-08-11,Large
C07776,India,Tech,2024-02-01,Large
C07777,UK,Tech,2022-12-13,Medium
C07778,UK,Retail,2024-08-12,Small
C07779,USA,Retail,2023-12-22,Large
C07780,Canada,Finance,2023-08-19,Large
C07781,USA,Education,2024-01-05,Medium
C07782,UK,Retail,2022-09-10,Large
C07783,India,Finance,2023-02-14,Large
C07784,USA,Education,2023-06-27,Medium
C07785,Germany,Tech,2022-12-21,Large
C07786,Germany,Retail,2023-12-14,Small
C07787,India,Finance,2024-08-22,Medium
C07788,UK,Tech,2023-07-18,Small
C07789,Germany,Healthcare,2023-01-03,Small
C07790,Germany,Tech,2023-08-07,Medium
C07791,Canada,Finance,2023-05-26,Large
C07792,USA,Education,2023-06-17,Medium
C07793,UK,Healthcare,2023-06-12,Large
C07794,USA,Healthcare,2024-08-04,Small
C07795,UK,Healthcare,2023-06-12,Large
C07796,Germany,Retail,2023-02-06,Small
C07797,Canada,Finance,2022-06-24,Small
C07798,USA,Healthcare,2024-04-03,Small
C07799,Germany,Tech,2024-07-12,Medium
C07800,UK,Education,2024-04-29,Large
C07801,USA,Finance,2022-03-19,Large
C07802,USA,Tech,2023-03-16,Large
C07803,Germany,Retail,2024-01-22,Small
C07804,USA,Healthcare,2023-07-03,Medium
C07805,Canada,Tech,2022-08-20,Large
C07806,Canada,Finance,2023-02-04,Large
C07807,Germany,Tech,2022-08-01,Medium
C07808,UK,Retail,2022-07-12,Large
C07809,Germany,Education,2023-07-26,Medium
C07810,Canada,Healthcare,2023-12-02,Medium
C07811,India,Finance,2022-09-24,Large
C07812,India,Healthcare,2022-05-06,Medium
C07813,USA,Healthcare,2023-12-16,Medium
C07814,USA,Healthcare,2024-04-13,Large
C07815,India,Tech,2023-01-17,Small
C07816,Canada,Tech,2023-06-28,Large
C07817,USA,Education,2023-05-17,Large
C07818,Germany,Retail,2023-02-07,Small
C07819,Germany,Finance,2024-04-03,Medium
C07820,Canada,Tech,2022-09-18,Large
C07821,USA,Healthcare,2023-01-22,Small
C07822,Germany,Retail,2023-02-16,Small
C07823,USA,Finance,2022-12-12,Large
C07824,USA,Finance,2024-09-09,Large
C07825,Germany,Finance,2022-04-04,Small
C07826,India,Finance,2022-11-24,Large
C07827,Germany,Education,2022-04-10,Small
C07828,Canada,Finance,2024-03-07,Large
C07829,UK,Retail,2023-04-06,Small
C07830,Germany,Tech,2022-11-11,Large
C07831,USA,Retail,2022-01-25,Large
C07832,USA,Healthcare,2024-07-06,Large
C07833,Germany,Education,2023-05-09,Medium
C07834,UK,Education,2022-12-19,Large
C07835,Germany,Healthcare,2024-05-18,Small
C07836,UK,Retail,2022-04-27,Small
C07837,UK,Retail,2022-07-18,Medium
C07838,Canada,Healthcare,2022-10-06,Medium
C07839,USA,Finance,2023-08-05,Medium
C07840,USA,Finance,2024-04-26,Large
C07841,UK,Tech,2022-03-20,Large
C07842,USA,Retail,2023-02-28,Small
C07843,India,Retail,2022-12-20,Small
C07844,UK,Healthcare,2023-06-10,Large
C07845,USA,Healthcare,2023-06-25,Small
C07846,India,Finance,2023-10-18,Large
C07847,Canada,Retail,2023-04-22,Medium
C07848,USA,Retail,2024-05-04,Large
C07849,India,Education,2022-01-10,Large
C07850,Germany,Tech,2023-07-13,Large
C07851,Germany,Tech,2023-05-18,Small
C07852,India,Finance,2022-09-17,Large
C07853,UK,Retail,2023-06-08,Large
C07854,UK,Education,2024-03-20,Large
C07855,USA,Retail,2024-01-08,Medium
C07856,Germany,Healthcare,2024-02-11,Large
C07857,UK,Finance,2023-08-19,Large
C07858,UK,Tech,2024-05-09,Large
C07859,Germany,Retail,2024-05-09,Small
C07860,Canada,Finance,2022-01-06,Medium
C07861,UK,Tech,2024-06-28,Medium
C07862,India,Retail,2024-01-29,Large
C07863,USA,Education,2022-02-04,Large
C07864,UK,Finance,2022-06-24,Small
C07865,UK,Retail,2023-03-18,Large
C07866,Canada,Tech,2023-07-31,Small
C07867,India,Tech,2022-05-27,Large
C07868,USA,Education,2023-07-23,Small
C07869,UK,Finance,2022-07-12,Medium
C07870,USA,Finance,2022-01-13,Large
C07871,Germany,Retail,2024-06-22,Small
C07872,UK,Tech,2023-06-14,Small
C07873,UK,Tech,2022-09-03,Large
C07874,Germany,Education,2023-11-06,Small
C07875,Canada,Education,2024-05-04,Large
C07876,UK,Finance,2022-04-24,Large
C07877,USA,Tech,2024-03-04,Small
C07878,India,Retail,2022-08-21,Small
C07879,USA,Healthcare,2023-11-09,Small
C07880,Canada,Retail,2024-09-06,Medium
C07881,India,Education,2022-11-18,Large
C07882,USA,Retail,2023-06-22,Large
C07883,USA,Tech,2022-05-06,Medium
C07884,Germany,Finance,2022-11-09,Medium
C07885,Canada,Healthcare,2023-05-26,Small
C07886,Germany,Finance,2023-04-29,Large
C07887,India,Healthcare,2022-10-08,Medium
C07888,Germany,Healthcare,2024-03-08,Medium
C07889,Canada,Tech,2024-09-04,Large
C07890,UK,Tech,2024-06-21,Large
C07891,UK,Education,2022-10-10,Large
C07892,India,Education,2023-10-13,Small
C07893,UK,Healthcare,2023-09-05,Medium
C07894,Germany,Education,2023-01-27,Small
C07895,India,Tech,2023-06-07,Large
C07896,Canada,Education,2023-01-17,Large
C07897,India,Healthcare,2022-08-04,Medium
C07898,India,Finance,2023-06-26,Small
C07899,USA,Retail,2023-08-29,Small
C07900,USA,Education,2022-04-26,Small
C07901,India,Tech,2023-05-24,Large
C07902,UK,Finance,2023-05-15,Medium
C07903,USA,Tech,2022-09-28,Small
C07904,Canada,Education,2023-03-16,Large
C07905,Germany,Healthcare,2022-10-18,Large
C07906,USA,Retail,2022-02-08,Small
C07907,India,Retail,2022-01-24,Medium
C07908,UK,Finance,2024-02-15,Medium
C07909,Germany,Retail,2022-02-12,Small
C07910,USA,Healthcare,2022-06-19,Large
C07911,UK,Tech,2022-12-06,Large
C07912,UK,Healthcare,2022-06-18,Small
C07913,UK,Finance,2024-03-25,Large
C07914,India,Finance,2023-06-22,Large
C07915,Canada,Retail,2023-11-23,Small
C07916,UK,Healthcare,2023-04-17,Large
C07917,Germany,Tech,2023-10-24,Small
C07918,USA,Healthcare,2023-10-07,Small
C07919,Germany,Tech,2022-05-23,Small
C07920,India,Tech,2023-11-07,Large
C07921,India,Healthcare,2022-04-11,Small
C07922,Germany,Education,2023-07-29,Large
C07923,Canada,Healthcare,2023-08-28,Small
C07924,India,Tech,2023-12-20,Medium
C07925,India,Finance,2023-04-20,Large
C07926,Germany,Finance,2024-08-02,Large
C07927,India,Retail,2022-11-07,Large
C07928,Canada,Finance,2023-08-07,Medium
C07929,Canada,Education,2022-03-01,Small
C07930,Canada,Tech,2024-08-10,Medium
C07931,USA,Healthcare,2022-01-29,Small
C07932,Canada,Healthcare,2023-06-15,Small
C07933,Canada,Education,2024-09-17,Small
C07934,USA,Finance,2022-03-14,Small
C07935,UK,Tech,2023-01-29,Small
C07936,India,Finance,2024-05-18,Medium
C07937,Canada,Retail,2023-01-29,Large
C07938,India,Finance,2024-01-28,Medium
C07939,Germany,Retail,2023-04-26,Large
C07940,India,Healthcare,2023-04-18,Large
C07941,USA,Tech,2022-11-09,Large
C07942,India,Retail,2023-03-14,Medium
C07943,India,Finance,2024-08-09,Small
C07944,India,Finance,2022-11-20,Small
C07945,UK,Healthcare,2024-08-22,Large
C07946,UK,Education,2022-03-28,Small
C07947,Germany,Education,2022-12-25,Small
C07948,USA,Finance,2023-11-26,Medium
C07949,India,Education,2022-07-16,Small
C07950,India,Tech,2024-01-26,Small
C07951,India,Education,2024-04-19,Medium
C07952,India,Tech,2024-09-03,Small
C07953,UK,Finance,2023-01-20,Large
C07954,Germany,Finance,2022-04-28,Medium
C07955,Canada,Finance,2023-05-13,Small
C07956,USA,Healthcare,2024-06-26,Small
C07957,India,Education,2024-07-19,Medium
C07958,Germany,Retail,2024-06-02,Large
C07959,Canada,Retail,2023-04-07,Medium
C07960,Germany,Finance,2023-05-11,Large
C07961,UK,Education,2023-08-17,Medium
C07962,Canada,Tech,2024-08-27,Small
C07963,Germany,Retail,2022-09-04,Medium
C07964,UK,Finance,2024-09-01,Medium
C07965,Germany,Retail,2022-08-22,Large
C07966,Germany,Retail,2023-02-21,Medium
C07967,Canada,Retail,2023-04-12,Large
C07968,UK,Finance,2023-04-27,Medium
C07969,India,Finance,2022-12-31,Small
C07970,USA,Healthcare,2022-06-02,Medium
C07971,Canada,Healthcare,2022-09-29,Small
C07972,UK,Healthcare,2023-01-27,Large
C07973,Germany,Retail,2023-07-01,Large
C07974,UK,Education,2023-12-26,Large
C07975,USA,Finance,2023-12-24,Large
C07976,USA,Healthcare,2023-03-06,Medium
C07977,India,Education,2023-10-13,Medium
C07978,India,Healthcare,2022-07-08,Medium
C07979,USA,Healthcare,2024-03-22,Small
C07980,Canada,Education,2024-06-25,Medium
C07981,Canada,Healthcare,2022-09-09,Small
C07982,Germany,Retail,2023-01-30,Small
C07983,India,Retail,2023-10-24,Medium
C07984,Germany,Retail,2024-05-02,Small
C07985,India,Tech,2022-08-07,Large
C07986,USA,Healthcare,2023-08-17,Medium
C07987,Canada,Tech,2022-07-09,Medium
C07988,Canada,Finance,2022-08-22,Small
C07989,USA,Education,2023-11-19,Medium
C07990,Germany,Finance,2022-08-20,Medium
C07991,Germany,Tech,2022-12-24,Small
C07992,UK,Retail,2023-04-23,Medium
C07993,India,Healthcare,2023-07-29,Medium
C07994,Germany,Healthcare,2024-08-04,Medium
C07995,USA,Retail,2023-03-05,Small
C07996,Germany,Healthcare,2022-08-25,Medium
C07997,Canada,Education,2022-02-02,Medium
C07998,India,Education,2022-08-01,Medium
C07999,UK,Education,2023-07-26,Large
C08000,India,Finance,2023-01-14,Medium
C08001,Canada,Retail,2022-01-02,Small
C08002,Canada,Education,2024-06-27,Large
C08003,Canada,Tech,2023-03-26,Small
C08004,Canada,Education,2023-07-23,Medium
C08005,USA,Finance,2023-03-03,Medium
C08006,UK,Tech,2024-03-23,Medium
C08007,Canada,Retail,2024-03-09,Large
C08008,Canada,Retail,2023-10-12,Medium
C08009,Germany,Education,2022-10-06,Small
C08010,UK,Tech,2022-08-02,Large
C08011,India,Tech,2024-01-21,Small
C08012,UK,Education,2022-10-12,Small
C08013,UK,Education,2024-09-19,Small
C08014,UK,Healthcare,2023-06-27,Small
C08015,Canada,Healthcare,2023-12-19,Small
C08016,Canada,Education,2024-08-27,Medium
C08017,USA,Finance,2022-10-01,Small
C08018,India,Healthcare,2022-01-11,Small
C08019,Germany,Education,2024-05-20,Medium
C08020,UK,Tech,2022-02-16,Large
C08021,India,Healthcare,2023-05-30,Medium
C08022,India,Finance,2023-10-04,Large
C08023,USA,Retail,2023-03-14,Small
C08024,Germany,Tech,2023-08-07,Medium
C08025,UK,Finance,2023-11-02,Large
C08026,Germany,Finance,2024-06-22,Large
C08027,USA,Finance,2023-03-03,Medium
C08028,Canada,Tech,2023-03-08,Medium
C08029,India,Finance,2022-05-10,Medium
C08030,UK,Retail,2022-01-22,Medium
C08031,Canada,Healthcare,2024-06-10,Medium
C08032,USA,Tech,2023-01-24,Small
C08033,Germany,Finance,2022-05-15,Small
C08034,India,Education,2023-06-16,Medium
C08035,UK,Healthcare,2022-08-08,Medium
C08036,Canada,Tech,2022-11-29,Small
C08037,Canada,Education,2022-05-10,Large
C08038,India,Education,2022-02-01,Small
C08039,Germany,Finance,2023-08-25,Medium
C08040,USA,Tech,2024-02-10,Large
C08041,Germany,Finance,2023-03-01,Medium
C08042,Germany,Retail,2022-10-25,Large
C08043,Germany,Education,2023-05-19,Medium
C08044,India,Retail,2024-04-24,Small
C08045,India,Finance,2024-01-31,Medium
C08046,USA,Healthcare,2024-09-07,Small
C08047,Germany,Education,2023-11-16,Large
C08048,India,Healthcare,2022-12-23,Small
C08049,USA,Tech,2024-09-09,Large
C08050,USA,Education,2023-03-31,Medium
C08051,Germany,Retail,2023-02-05,Small
C08052,UK,Healthcare,2024-09-14,Large
C08053,Germany,Tech,2024-06-14,Large
C08054,UK,Education,2023-07-13,Large
C08055,USA,Tech,2024-09-16,Large
C08056,India,Retail,2023-12-10,Medium
C08057,Canada,Education,2024-07-08,Medium
C08058,USA,Tech,2023-03-31,Medium
C08059,India,Finance,2024-06-09,Large
C08060,USA,Education,2022-02-03,Medium
C08061,Germany,Education,2024-02-05,Large
C08062,UK,Education,2022-09-05,Large
C08063,USA,Education,2024-08-03,Large
C08064,India,Finance,2022-02-11,Small
C08065,Germany,Retail,2024-03-11,Medium
C08066,Canada,Finance,2022-05-03,Medium
C08067,Germany,Finance,2022-01-27,Small
C08068,UK,Tech,2023-04-07,Small
C08069,Germany,Healthcare,2023-07-25,Small
C08070,Canada,Healthcare,2022-05-27,Small
C08071,India,Tech,2023-05-11,Large
C08072,USA,Finance,2023-09-19,Medium
C08073,UK,Tech,2023-05-01,Medium
C08074,Canada,Education,2023-04-05,Medium
C08075,UK,Tech,2024-06-17,Large
C08076,Germany,Tech,2023-12-12,Medium
C08077,UK,Education,2022-05-08,Small
C08078,Canada,Healthcare,2023-01-11,Medium
C08079,USA,Education,2024-09-21,Medium
C08080,USA,Retail,2023-10-27,Large
C08081,UK,Tech,2024-05-30,Small
C08082,India,Tech,2024-02-22,Small
C08083,UK,Healthcare,2024-04-30,Small
C08084,Germany,Finance,2024-08-13,Medium
C08085,USA,Education,2022-03-24,Small
C08086,USA,Finance,2023-06-19,Small
C08087,USA,Retail,2023-06-07,Medium
C08088,India,Education,2023-11-30,Large
C08089,India,Retail,2024-09-07,Medium
C08090,Canada,Retail,2023-09-20,Large
C08091,UK,Retail,2023-11-05,Large
C08092,UK,Education,2022-04-13,Small
C08093,Germany,Education,2024-01-25,Small
C08094,USA,Healthcare,2023-06-03,Medium
C08095,India,Tech,2022-12-28,Large
C08096,Germany,Finance,2023-11-15,Medium
C08097,Germany,Finance,2022-09-13,Small
C08098,India,Retail,2022-09-04,Large
C08099,UK,Education,2024-09-13,Small
C08100,USA,Education,2022-07-11,Small
C08101,UK,Retail,2023-09-18,Small
C08102,Germany,Tech,2023-06-19,Large
C08103,USA,Finance,2024-05-19,Large
C08104,Canada,Healthcare,2022-11-10,Small
C08105,Germany,Tech,2022-10-03,Large
C08106,UK,Education,2024-07-11,Small
C08107,UK,Retail,2023-01-08,Small
C08108,UK,Finance,2023-03-20,Small
C08109,India,Retail,2023-10-10,Large
C08110,Germany,Education,2024-05-18,Medium
C08111,USA,Retail,2022-07-14,Medium
C08112,UK,Finance,2022-09-15,Large
C08113,UK,Retail,2024-02-29,Large
C08114,India,Finance,2023-08-05,Small
C08115,USA,Retail,2024-05-20,Small
C08116,Germany,Retail,2022-12-26,Medium
C08117,Canada,Finance,2023-07-02,Small
C08118,India,Retail,2022-04-18,Medium
C08119,Germany,Tech,2022-01-24,Medium
C08120,Canada,Healthcare,2023-10-14,Large
C08121,UK,Tech,2023-04-10,Large
C08122,UK,Healthcare,2022-01-22,Large
C08123,USA,Tech,2023-05-17,Medium
C08124,Canada,Healthcare,2024-04-30,Large
C08125,UK,Retail,2024-04-20,Medium
C08126,UK,Finance,2023-12-17,Large
C08127,USA,Finance,2024-06-10,Medium
C08128,Germany,Education,2024-01-06,Small
C08129,UK,Healthcare,2023-05-16,Small
C08130,India,Education,2024-01-05,Medium
C08131,India,Education,2023-08-16,Medium
C08132,Germany,Healthcare,2023-02-11,Small
C08133,Canada,Finance,2022-11-26,Medium
C08134,USA,Healthcare,2023-12-04,Medium
C08135,India,Retail,2022-10-13,Small
C08136,India,Education,2022-05-27,Medium
C08137,Germany,Education,2024-03-04,Large
C08138,Canada,Healthcare,2024-09-12,Small
C08139,Canada,Education,2023-01-19,Large
C08140,Germany,Finance,2022-01-11,Medium
C08141,India,Education,2022-10-03,Medium
C08142,USA,Healthcare,2024-06-04,Large
C08143,India,Finance,2023-07-22,Medium
C08144,Canada,Finance,2023-11-16,Medium
C08145,India,Education,2024-08-21,Large
C08146,USA,Healthcare,2022-10-30,Medium
C08147,UK,Education,2022-07-23,Small
C08148,India,Retail,2022-12-11,Large
C08149,Germany,Retail,2024-01-30,Large
C08150,UK,Finance,2024-04-05,Large
C08151,Germany,Education,2022-09-23,Large
C08152,Germany,Retail,2022-01-22,Small
C08153,Germany,Tech,2024-04-18,Large
C08154,India,Retail,2023-06-20,Large
C08155,Canada,Education,2023-12-07,Medium
C08156,UK,Education,2022-04-06,Large
C08157,USA,Retail,2024-09-07,Medium
C08158,Canada,Education,2023-03-21,Large
C08159,India,Education,2022-09-20,Large
C08160,Germany,Tech,2023-08-07,Small
C08161,USA,Finance,2024-01-25,Medium
C08162,UK,Education,2023-01-18,Small
C08163,Canada,Healthcare,2023-07-04,Medium
C08164,Canada,Finance,2024-07-05,Large
C08165,USA,Finance,2023-01-27,Small
C08166,India,Healthcare,2024-06-07,Medium
C08167,UK,Retail,2023-08-24,Medium
C08168,USA,Tech,2023-06-24,Small
C08169,Germany,Education,2022-04-02,Medium
C08170,UK,Retail,2023-07-20,Large
C08171,Canada,Healthcare,2022-06-08,Medium
C08172,USA,Tech,2024-06-02,Large
C08173,Canada,Tech,2022-08-16,Medium
C08174,Canada,Tech,2023-04-18,Small
C08175,Canada,Healthcare,2023-01-07,Large
C08176,India,Retail,2023-01-11,Medium
C08177,Canada,Education,2023-07-07,Large
C08178,Germany,Tech,2022-02-06,Small
C08179,Germany,Tech,2023-09-29,Medium
C08180,UK,Retail,2024-07-22,Medium
C08181,Canada,Tech,2023-11-22,Large
C08182,Canada,Tech,2024-04-23,Small
C08183,USA,Healthcare,2022-02-06,Small
C08184,India,Finance,2022-04-11,Medium
C08185,UK,Retail,2023-06-27,Large
C08186,Canada,Retail,2022-07-09,Medium
C08187,USA,Retail,2023-05-27,Medium
C08188,India,Healthcare,2023-10-20,Large
C08189,UK,Healthcare,2022-03-31,Small
C08190,UK,Education,2022-01-06,Medium
C08191,Canada,Healthcare,2024-06-23,Medium
C08192,UK,Retail,2022-05-19,Large
C08193,USA,Education,2022-04-05,Large
C08194,UK,Finance,2023-09-23,Medium
C08195,Germany,Tech,2024-05-27,Small
C08196,USA,Tech,2023-09-24,Large
C08197,India,Education,2023-01-21,Medium
C08198,India,Finance,2022-05-03,Small
C08199,Canada,Tech,2022-10-12,Large
C08200,Canada,Education,2023-01-01,Large
C08201,Germany,Healthcare,2024-06-07,Medium
C08202,India,Retail,2023-11-22,Large
C08203,India,Finance,2023-05-05,Medium
C08204,India,Tech,2022-11-21,Large
C08205,India,Retail,2023-02-11,Small
C08206,UK,Education,2024-09-22,Small
C08207,USA,Tech,2023-06-03,Large
C08208,USA,Retail,2024-06-14,Medium
C08209,Germany,Healthcare,2024-04-03,Large
C08210,UK,Finance,2023-10-01,Medium
C08211,India,Education,2022-03-18,Large
C08212,India,Tech,2022-08-22,Small
C08213,Canada,Healthcare,2024-04-09,Medium
C08214,Canada,Finance,2023-08-09,Small
C08215,Germany,Finance,2023-04-29,Small
C08216,India,Healthcare,2023-04-09,Small
C08217,Germany,Tech,2022-09-28,Large
C08218,UK,Finance,2024-03-31,Medium
C08219,USA,Education,2024-07-27,Small
C08220,India,Retail,2023-04-12,Medium
C08221,UK,Education,2023-04-14,Medium
C08222,India,Finance,2023-09-24,Small
C08223,Canada,Retail,2023-07-01,Large
C08224,Germany,Healthcare,2023-12-20,Small
C08225,Canada,Retail,2022-09-27,Small
C08226,USA,Retail,2023-08-28,Medium
C08227,Canada,Retail,2024-08-22,Large
C08228,India,Finance,2023-01-13,Medium
C08229,Canada,Tech,2022-06-26,Large
C08230,India,Finance,2022-10-01,Small
C08231,USA,Tech,2023-11-22,Large
C08232,Canada,Healthcare,2023-10-03,Medium
C08233,Germany,Healthcare,2023-09-29,Small
C08234,Germany,Healthcare,2022-01-27,Large
C08235,Germany,Healthcare,2023-07-30,Large
C08236,Canada,Healthcare,2022-03-01,Medium
C08237,Canada,Education,2024-01-01,Large
C08238,Canada,Finance,2022-08-05,Small
C08239,India,Tech,2023-11-12,Large
C08240,USA,Healthcare,2023-10-23,Medium
C08241,Germany,Education,2022-09-27,Large
C08242,India,Education,2022-04-26,Small
C08243,Germany,Education,2022-09-02,Small
C08244,India,Finance,2023-10-22,Large
C08245,Canada,Healthcare,2023-08-27,Large
C08246,Germany,Education,2022-03-26,Small
C08247,Canada,Education,2023-08-22,Medium
C08248,Germany,Healthcare,2024-06-25,Small
C08249,UK,Finance,2023-09-24,Large
C08250,India,Education,2023-03-26,Large
C08251,UK,Tech,2024-05-01,Medium
C08252,India,Retail,2023-06-20,Small
C08253,USA,Retail,2024-06-05,Small
